card_id,edition,edition_status,match_number,match_id,date_utc,stage,team_id,team,opponent,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,reset_window,base_horizon,effective_horizon,accumulation_role,paired_card_id,stop_scope,stop_card_id,stop_match_number,stop_t_min,stop_gap_fixtures,nominal_remainder_min,exp_match_min_rho_1,exp_match_min_rho_1_5,exp_match_min_rho_2,source_url,source_archive
2026-020-1672639750,2026,provisional_M100,20,400021498,2026-06-17T04:00:00Z,group,43934,Austria,Jordan,358241,Marcel SABITZER,Y,77',77,5,in_play,90,103,group,2,2,single_caution,,,,,,,13,26,26,26,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021498?language=en,data/raw/2026/fifa/timelines/m020_400021498.json
2026-021-2050941070,2026,provisional_M100,21,400021510,2026-06-17T23:00:00Z,group,43860,Ghana,Panama,506279,Caleb YIRENKYI,Y,16',16,3,in_play,90,102,group,2,2,single_caution,,,,,,,74,86,86,86,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021510?language=en,data/raw/2026/fifa/timelines/m021_400021510.json
2026-021-2070581423,2026,provisional_M100,21,400021510,2026-06-17T23:00:00Z,group,43914,Panama,Ghana,441242,Cesar BLACKMAN,Y,72',72,5,in_play,90,102,group,2,2,single_caution,,,,,,,18,30,30,30,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021510?language=en,data/raw/2026/fifa/timelines/m021_400021510.json
2026-021-1590352052,2026,provisional_M100,21,400021510,2026-06-17T23:00:00Z,group,43914,Panama,Ghana,418729,Carlos HARVEY,Y,90'+9',99,5,in_play,90,102,group,2,2,single_caution,,,,,,,0,3,3,3,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021510?language=en,data/raw/2026/fifa/timelines/m021_400021510.json
2026-023-1227587598,2026,provisional_M100,23,400021502,2026-06-17T17:00:00Z,group,43963,Portugal,Congo DR,395205,BERNARDO SILVA,Y,13',13,3,in_play,90,95,group,2,2,single_caution,,,,,,,77,82,82,82,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021502?language=en,data/raw/2026/fifa/timelines/m023_400021502.json
2026-023-277085197,2026,provisional_M100,23,400021502,2026-06-17T17:00:00Z,group,20014,Congo DR,Portugal,356532,Chancel MBEMBA,Y,32',32,3,in_play,90,95,group,2,2,single_caution,,,,,,,58,63,63,63,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021502?language=en,data/raw/2026/fifa/timelines/m023_400021502.json
2026-023-822123583,2026,provisional_M100,23,400021502,2026-06-17T17:00:00Z,group,43963,Portugal,Congo DR,395212,NELSON SEMEDO,Y,88',88,5,in_play,90,95,group,2,2,single_caution,,,,,,,2,7,7,7,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021502?language=en,data/raw/2026/fifa/timelines/m023_400021502.json
2026-023-1083562039,2026,provisional_M100,23,400021502,2026-06-17T17:00:00Z,group,43963,Portugal,Congo DR,492358,TOMAS ARAUJO,Y,90'+2',92,5,in_play,90,95,group,2,2,single_caution,,,,,,,0,3,3,3,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021502?language=en,data/raw/2026/fifa/timelines/m023_400021502.json
2026-024-1362733250,2026,provisional_M100,24,400021504,2026-06-18T02:00:00Z,group,43926,Colombia,Uzbekistan,394500,Johan MOJICA,Y,7',7,3,in_play,90,101,group,2,2,single_caution,,,,,,,83,94,94,94,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021504?language=en,data/raw/2026/fifa/timelines/m024_400021504.json
2026-024-835060951,2026,provisional_M100,24,400021504,2026-06-18T02:00:00Z,group,44005,Uzbekistan,Colombia,464924,Abdukodir KHUSANOV,Y,34',34,3,in_play,90,101,group,2,2,accumulation_first_caution,2026-072-864110785,cross_match,2026-072-864110785,72,43,1,56,67,67,67,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021504?language=en,data/raw/2026/fifa/timelines/m024_400021504.json
2026-025-902040606,2026,provisional_M100,25,400021440,2026-06-18T16:00:00Z,group,43883,South Africa,Czechia,403616,Teboho MOKOENA,Y,33',33,3,in_play,90,98,group,1,0,accumulation_trigger,2026-001-563317787,,,,,,57,65,65,65,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021440?language=en,data/raw/2026/fifa/timelines/m025_400021440.json
2026-025-1337667621,2026,provisional_M100,25,400021440,2026-06-18T16:00:00Z,group,43883,South Africa,Czechia,494248,Thalente MBATHA,Y,40',40,3,in_play,90,98,group,1,1,single_caution,,,,,,,50,58,58,58,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021440?language=en,data/raw/2026/fifa/timelines/m025_400021440.json
2026-025-467262508,2026,provisional_M100,25,400021440,2026-06-18T16:00:00Z,group,43995,Czechia,South Africa,441170,Ladislav KREJCI,Y,75',75,5,in_play,90,98,group,1,1,single_caution,,,,,,,15,23,23,23,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021440?language=en,data/raw/2026/fifa/timelines/m025_400021440.json
2026-026-1832257617,2026,provisional_M100,26,400021446,2026-06-18T19:00:00Z,group,44037,Bosnia and Herzegovina,Switzerland,482976,Amar DEDIC,Y,59',59,5,in_play,90,98,group,1,1,single_caution,,,,,,,31,39,39,39,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021446?language=en,data/raw/2026/fifa/timelines/m026_400021446.json
2026-026-1917443155,2026,provisional_M100,26,400021446,2026-06-18T19:00:00Z,group,44037,Bosnia and Herzegovina,Switzerland,300409,Edin DZEKO,Y,61',61,5,in_play,90,98,group,1,1,single_caution,,,,,,,29,37,37,37,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021446?language=en,data/raw/2026/fifa/timelines/m026_400021446.json
2026-026-51495004,2026,provisional_M100,26,400021446,2026-06-18T19:00:00Z,group,43971,Switzerland,Bosnia and Herzegovina,398509,Nico ELVEDI,Y,65',65,5,in_play,90,98,group,1,1,single_caution,,,,,,,25,33,33,33,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021446?language=en,data/raw/2026/fifa/timelines/m026_400021446.json
2026-026-962013309,2026,provisional_M100,26,400021446,2026-06-18T19:00:00Z,group,44037,Bosnia and Herzegovina,Switzerland,484022,Tarik MUHAREMOVIC,R,80',80,5,in_play,90,98,group,0,0,dismissal,,,,,,,10,18,27,36,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021446?language=en,data/raw/2026/fifa/timelines/m026_400021446.json
2026-027-57173141,2026,provisional_M100,27,400021450,2026-06-18T22:00:00Z,group,43899,Canada,Qatar,371958,Derek CORNELIUS,Y,9',9,3,in_play,90,100,group,1,1,single_caution,,,,,,,81,91,91,91,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021450?language=en,data/raw/2026/fifa/timelines/m027_400021450.json
2026-027-1705895087,2026,provisional_M100,27,400021450,2026-06-18T22:00:00Z,group,43834,Qatar,Canada,419441,HOMAM AHMED,R,33',33,3,in_play,90,100,group,0,0,dismissal,,,,,,,57,67,100.5,134,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021450?language=en,data/raw/2026/fifa/timelines/m027_400021450.json
2026-027-1829964964,2026,provisional_M100,27,400021450,2026-06-18T22:00:00Z,group,43834,Qatar,Canada,386348,ASSIM MADIBO,R,51',51,5,in_play,90,100,group,0,0,dismissal,,,,,,,39,49,73.5,98,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021450?language=en,data/raw/2026/fifa/timelines/m027_400021450.json
2026-027-471807154,2026,provisional_M100,27,400021450,2026-06-18T22:00:00Z,group,43834,Qatar,Canada,433394,AHMED FATHY,Y,62',62,5,in_play,90,100,group,1,1,accumulation_first_caution,2026-052-1025229946,cross_match,2026-052-1025229946,52,78,0,28,38,38,38,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021450?language=en,data/raw/2026/fifa/timelines/m027_400021450.json
2026-028-1785438431,2026,provisional_M100,28,400021442,2026-06-19T01:00:00Z,group,43822,Korea Republic,Mexico,418490,LEE Kangin,Y,4',4,3,in_play,90,97,group,1,1,single_caution,,,,,,,86,93,93,93,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021442?language=en,data/raw/2026/fifa/timelines/m028_400021442.json
2026-028-2021273903,2026,provisional_M100,28,400021442,2026-06-19T01:00:00Z,group,43822,Korea Republic,Mexico,402817,PAIK Seungho,Y,58',58,5,in_play,90,97,group,1,1,single_caution,,,,,,,32,39,39,39,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021442?language=en,data/raw/2026/fifa/timelines/m028_400021442.json
2026-029-62243948,2026,provisional_M100,29,400021457,2026-06-20T00:30:00Z,group,43908,Haiti,Brazil,397775,Carlens ARCUS,Y,4',4,3,in_play,90,96,group,1,1,single_caution,,,,,,,86,92,92,92,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021457?language=en,data/raw/2026/fifa/timelines/m029_400021457.json
2026-029-712714390,2026,provisional_M100,29,400021457,2026-06-20T00:30:00Z,group,43908,Haiti,Brazil,431693,Frantzdy PIERROT,Y,45'+4',49,3,in_play,90,96,group,1,1,single_caution,,,,,,,41,47,47,47,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021457?language=en,data/raw/2026/fifa/timelines/m029_400021457.json
2026-029-949350559,2026,provisional_M100,29,400021457,2026-06-20T00:30:00Z,group,43924,Brazil,Haiti,367981,DOUGLAS SANTOS,Y,65',65,5,in_play,90,96,group,1,1,single_caution,,,,,,,25,31,31,31,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021457?language=en,data/raw/2026/fifa/timelines/m029_400021457.json
2026-029-1378937007,2026,provisional_M100,29,400021457,2026-06-20T00:30:00Z,group,43908,Haiti,Brazil,466838,Danley JEAN JACQUES,Y,72',72,5,in_play,90,96,group,1,1,single_caution,,,,,,,18,24,24,24,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021457?language=en,data/raw/2026/fifa/timelines/m029_400021457.json
2026-030-868010068,2026,provisional_M100,30,400021454,2026-06-19T22:00:00Z,group,43872,Morocco,Scotland,403083,Issa DIOP,Y,22',22,3,in_play,90,97,group,1,1,single_caution,,,,,,,68,75,75,75,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021454?language=en,data/raw/2026/fifa/timelines/m030_400021454.json
2026-030-582733913,2026,provisional_M100,30,400021454,2026-06-19T22:00:00Z,group,43967,Scotland,Morocco,401339,Andy ROBERTSON,Y,65',65,5,in_play,90,97,group,1,1,single_caution,,,,,,,25,32,32,32,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021454?language=en,data/raw/2026/fifa/timelines/m030_400021454.json
2026-031-544827588,2026,provisional_M100,31,400021460,2026-06-20T03:00:00Z,group,43928,Paraguay,Türkiye,424422,Matias GALARZA,Y,4',4,3,in_play,90,99,group,1,1,single_caution,,,,,,,86,95,95,95,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021460?language=en,data/raw/2026/fifa/timelines/m031_400021460.json
2026-031-1119347940,2026,provisional_M100,31,400021460,2026-06-20T03:00:00Z,group,43928,Paraguay,Türkiye,369761,Miguel ALMIRON,R,45'+3',48,3,in_play,90,99,group,0,0,dismissal,,,,,,,42,51,76.5,102,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021460?language=en,data/raw/2026/fifa/timelines/m031_400021460.json
2026-031-2013376760,2026,provisional_M100,31,400021460,2026-06-20T03:00:00Z,group,43972,Türkiye,Paraguay,484065,Eren ELMALI,Y,71',71,5,in_play,90,99,group,1,1,single_caution,,,,,,,19,28,28,28,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021460?language=en,data/raw/2026/fifa/timelines/m031_400021460.json
2026-032-179126284,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43976,Australia,USA,423522,Jordan BOS,Y,16',16,3,in_play,90,99,group,1,1,single_caution,,,,,,,74,83,83,83,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-032-1164031000,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43976,Australia,USA,448014,Alessandro CIRCATI,Y,32',32,3,in_play,90,99,group,1,1,single_caution,,,,,,,58,67,67,67,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-032-2029326382,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43921,USA,Australia,441251,Antonee ROBINSON,Y,56',56,5,in_play,90,99,group,1,1,single_caution,,,,,,,34,43,43,43,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-032-1888639034,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43921,USA,Australia,466624,Folarin BALOGUN,Y,89',89,5,in_play,90,99,group,1,1,single_caution,,,,,,,1,10,10,10,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-032-1895934006,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43976,Australia,USA,430450,Jacob ITALIANO,Y,89',89,5,in_play,90,99,group,1,1,single_caution,,,,,,,1,10,10,10,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-032-1931839543,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43976,Australia,USA,430442,Harry SOUTTAR,Y,89',89,5,in_play,90,99,group,1,1,single_caution,,,,,,,1,10,10,10,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-032-2143871036,2026,provisional_M100,32,400021462,2026-06-19T19:00:00Z,group,43921,USA,Australia,419062,Chris RICHARDS,Y,90'+3',93,5,in_play,90,99,group,1,1,single_caution,,,,,,,0,6,6,6,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026-034-159245463,2026,provisional_M100,34,400021465,2026-06-21T00:00:00Z,group,43927,Ecuador,Curaçao,419005,Jordy ALCIVAR,Y,38',38,3,in_play,90,96,group,1,1,single_caution,,,,,,,52,58,58,58,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026-034-217272473,2026,provisional_M100,34,400021465,2026-06-21T00:00:00Z,group,1895293,Curaçao,Ecuador,466340,Leandro BACUNA,Y,39',39,3,in_play,90,96,group,1,1,single_caution,,,,,,,51,57,57,57,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026-034-178073773,2026,provisional_M100,34,400021465,2026-06-21T00:00:00Z,group,1895293,Curaçao,Ecuador,466317,Juninho BACUNA,Y,53',53,5,in_play,90,96,group,1,1,accumulation_first_caution,2026-055-188552307,cross_match,2026-055-188552307,55,75,0,37,43,43,43,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026-034-338318511,2026,provisional_M100,34,400021465,2026-06-21T00:00:00Z,group,1895293,Curaçao,Ecuador,494989,Livano COMENENCIA,Y,56',56,5,in_play,90,96,group,1,1,single_caution,,,,,,,34,40,40,40,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026-034-1491510465,2026,provisional_M100,34,400021465,2026-06-21T00:00:00Z,group,1895293,Curaçao,Ecuador,431698,Jurien GAARI,Y,75',75,5,in_play,90,96,group,1,1,single_caution,,,,,,,15,21,21,21,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026-034-361723094,2026,provisional_M100,34,400021465,2026-06-21T00:00:00Z,group,1895293,Curaçao,Ecuador,466372,Gervane KASTANEER,Y,90'+1',91,5,in_play,90,96,group,1,1,accumulation_first_caution,2026-055-669123713,cross_match,2026-055-669123713,55,83,0,0,5,5,5,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026-035-621469747,2026,provisional_M100,35,400021472,2026-06-20T17:00:00Z,group,43970,Sweden,Netherlands,483276,Gabriel GUDMUNDSSON,Y,53',53,5,in_play,90,96,group,1,1,single_caution,,,,,,,37,43,43,43,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021472?language=en,data/raw/2026/fifa/timelines/m035_400021472.json
2026-035-1977001028,2026,provisional_M100,35,400021472,2026-06-20T17:00:00Z,group,43970,Sweden,Netherlands,489688,Yasin AYARI,Y,75',75,5,in_play,90,96,group,1,1,single_caution,,,,,,,15,21,21,21,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021472?language=en,data/raw/2026/fifa/timelines/m035_400021472.json
2026-035-168800327,2026,provisional_M100,35,400021472,2026-06-20T17:00:00Z,group,43970,Sweden,Netherlands,489689,Lucas BERGVALL,Y,80',80,5,in_play,90,96,group,1,1,single_caution,,,,,,,10,16,16,16,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021472?language=en,data/raw/2026/fifa/timelines/m035_400021472.json
2026-037-1956965508,2026,provisional_M100,37,400021487,2026-06-21T22:00:00Z,group,43850,Cabo Verde,Uruguay,477832,SIDNY LOPES CABRAL,Y,5',5,3,in_play,90,99,group,1,0,accumulation_trigger,2026-014-2030108680,,,,,,85,94,94,94,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021487?language=en,data/raw/2026/fifa/timelines/m037_400021487.json
2026-037-721364104,2026,provisional_M100,37,400021487,2026-06-21T22:00:00Z,group,43930,Uruguay,Cabo Verde,386538,Rodrigo BENTANCUR,Y,20',20,3,in_play,90,99,group,1,1,single_caution,,,,,,,70,79,79,79,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021487?language=en,data/raw/2026/fifa/timelines/m037_400021487.json
2026-037-302965928,2026,provisional_M100,37,400021487,2026-06-21T22:00:00Z,group,43930,Uruguay,Cabo Verde,402893,Mathias OLIVERA,Y,58',58,5,in_play,90,99,group,1,1,single_caution,,,,,,,32,41,41,41,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021487?language=en,data/raw/2026/fifa/timelines/m037_400021487.json
2026-037-368251062,2026,provisional_M100,37,400021487,2026-06-21T22:00:00Z,group,43850,Cabo Verde,Uruguay,409241,DINEY BORGES,Y,90'+3',93,5,in_play,90,99,group,1,1,single_caution,,,,,,,0,6,6,6,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021487?language=en,data/raw/2026/fifa/timelines/m037_400021487.json
2026-038-735760418,2026,provisional_M100,38,400021483,2026-06-21T16:00:00Z,group,43835,Saudi Arabia,Spain,339745,SALEM ALDAWSARI,Y,30',30,3,in_play,90,99,group,1,1,single_caution,,,,,,,60,69,69,69,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021483?language=en,data/raw/2026/fifa/timelines/m038_400021483.json
2026-038-1770306602,2026,provisional_M100,38,400021483,2026-06-21T16:00:00Z,group,43835,Saudi Arabia,Spain,407993,MOHAMED KANNO,Y,60',60,5,in_play,90,99,group,1,1,single_caution,,,,,,,30,39,39,39,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021483?language=en,data/raw/2026/fifa/timelines/m038_400021483.json
2026-039-1524285504,2026,provisional_M100,39,400021477,2026-06-21T19:00:00Z,group,43935,Belgium,IR Iran,358112,Romelu LUKAKU,Y,3',3,3,in_play,90,96,group,1,1,single_caution,,,,,,,87,93,93,93,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021477?language=en,data/raw/2026/fifa/timelines/m039_400021477.json
2026-039-1197353047,2026,provisional_M100,39,400021477,2026-06-21T19:00:00Z,group,43817,IR Iran,Belgium,371736,Saeid EZATOLAHI,Y,33',33,3,in_play,90,96,group,1,1,accumulation_first_caution,2026-063-227391894,cross_match,2026-063-227391894,63,79,0,57,63,63,63,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021477?language=en,data/raw/2026/fifa/timelines/m039_400021477.json
2026-039-584966252,2026,provisional_M100,39,400021477,2026-06-21T19:00:00Z,group,43935,Belgium,IR Iran,514166,Nathan NGOY,R,66',66,5,in_play,90,96,group,0,0,dismissal,,,,,,,24,30,45,60,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021477?language=en,data/raw/2026/fifa/timelines/m039_400021477.json
2026-040-442558675,2026,provisional_M100,40,400021480,2026-06-22T01:00:00Z,group,43855,Egypt,New Zealand,433469,MOHANAD LASHIN,Y,17',17,3,in_play,90,101,group,1,1,accumulation_first_caution,2026-063-1004363147,cross_match,2026-063-1004363147,63,92,0,73,84,84,84,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021480?language=en,data/raw/2026/fifa/timelines/m040_400021480.json
2026-040-580533454,2026,provisional_M100,40,400021480,2026-06-22T01:00:00Z,group,43978,New Zealand,Egypt,390209,Sarpreet SINGH,Y,20',20,3,in_play,90,101,group,1,1,single_caution,,,,,,,70,81,81,81,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021480?language=en,data/raw/2026/fifa/timelines/m040_400021480.json
2026-040-1467776208,2026,provisional_M100,40,400021480,2026-06-22T01:00:00Z,group,43978,New Zealand,Egypt,390196,Callum McCOWATT,Y,34',34,3,in_play,90,101,group,1,1,single_caution,,,,,,,56,67,67,67,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021480?language=en,data/raw/2026/fifa/timelines/m040_400021480.json
2026-042-512925771,2026,provisional_M100,42,400021492,2026-06-22T21:00:00Z,group,43818,Iraq,France,433074,AMIR ALAMMARI,Y,6',6,3,in_play,90,93,group,1,1,accumulation_first_caution,2026-062-1214663806,cross_match,2026-062-1214663806,62,75,0,84,87,87,87,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021492?language=en,data/raw/2026/fifa/timelines/m042_400021492.json
2026-043-832398359,2026,provisional_M100,43,400021494,2026-06-22T17:00:00Z,group,43934,Austria,Argentina,441067,Stefan POSCH,Y,40',40,3,in_play,90,98,group,1,1,single_caution,,,,,,,50,58,58,58,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021494?language=en,data/raw/2026/fifa/timelines/m043_400021494.json
2026-043-140395567,2026,provisional_M100,43,400021494,2026-06-22T17:00:00Z,group,43934,Austria,Argentina,385259,Konrad LAIMER,Y,76',76,5,in_play,90,98,group,1,1,single_caution,,,,,,,14,22,22,22,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021494?language=en,data/raw/2026/fifa/timelines/m043_400021494.json
2026-043-177674287,2026,provisional_M100,43,400021494,2026-06-22T17:00:00Z,group,43922,Argentina,Austria,418963,Facundo MEDINA,Y,76',76,5,in_play,90,98,group,1,1,single_caution,,,,,,,14,22,22,22,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021494?language=en,data/raw/2026/fifa/timelines/m043_400021494.json
2026-043-1082999862,2026,provisional_M100,43,400021494,2026-06-22T17:00:00Z,group,43922,Argentina,Austria,332847,Leandro PAREDES,Y,90'+2',92,5,in_play,90,98,group,1,1,single_caution,,,,,,,0,6,6,6,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021494?language=en,data/raw/2026/fifa/timelines/m043_400021494.json
2026-044-857421033,2026,provisional_M100,44,400021499,2026-06-23T03:00:00Z,group,43843,Algeria,Jordan,433679,Ramiz ZERROUKI,Y,44',44,3,in_play,90,98,group,1,1,single_caution,,,,,,,46,54,54,54,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021499?language=en,data/raw/2026/fifa/timelines/m044_400021499.json
2026-044-1333874904,2026,provisional_M100,44,400021499,2026-06-23T03:00:00Z,group,43820,Jordan,Algeria,489550,HUSAM ABUDAHAB,Y,64',64,5,in_play,90,98,group,1,1,single_caution,,,,,,,26,34,34,34,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021499?language=en,data/raw/2026/fifa/timelines/m044_400021499.json
2026-045-1093510257,2026,provisional_M100,45,400021506,2026-06-23T20:00:00Z,group,43942,England,Ghana,433097,Declan RICE,Y,41',41,3,in_play,90,97,group,1,1,single_caution,,,,,,,49,56,56,56,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021506?language=en,data/raw/2026/fifa/timelines/m045_400021506.json
2026-045-1539499137,2026,provisional_M100,45,400021506,2026-06-23T20:00:00Z,group,43860,Ghana,England,411376,Inaki WILLIAMS,Y,60',60,5,in_play,90,97,group,1,1,single_caution,,,,,,,30,37,37,37,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021506?language=en,data/raw/2026/fifa/timelines/m045_400021506.json
2026-046-1183416537,2026,provisional_M100,46,400021511,2026-06-23T23:00:00Z,group,43914,Panama,Croatia,400416,Edgar Yoel BARCENAS,Y,61',61,5,in_play,90,96,group,1,1,single_caution,,,,,,,29,35,35,35,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021511?language=en,data/raw/2026/fifa/timelines/m046_400021511.json
2026-046-961350899,2026,provisional_M100,46,400021511,2026-06-23T23:00:00Z,group,43938,Croatia,Panama,485066,Petar SUCIC,Y,90'+2',92,5,in_play,90,96,group,1,1,single_caution,,,,,,,0,4,4,4,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021511?language=en,data/raw/2026/fifa/timelines/m046_400021511.json
2026-047-1252661256,2026,provisional_M100,47,400021503,2026-06-23T17:00:00Z,group,44005,Uzbekistan,Portugal,371345,Odiljon XAMROBEKOV,Y,14',14,3,in_play,90,96,group,1,1,single_caution,,,,,,,76,82,82,82,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021503?language=en,data/raw/2026/fifa/timelines/m047_400021503.json
2026-047-1746556956,2026,provisional_M100,47,400021503,2026-06-23T17:00:00Z,group,43963,Portugal,Uzbekistan,489704,RENATO VEIGA,Y,68',68,5,in_play,90,96,group,1,1,single_caution,,,,,,,22,28,28,28,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021503?language=en,data/raw/2026/fifa/timelines/m047_400021503.json
2026-048-1391609073,2026,provisional_M100,48,400021501,2026-06-24T02:00:00Z,group,43926,Colombia,Congo DR,441622,Jhon LUCUMI,Y,56',56,5,in_play,90,97,group,1,1,single_caution,,,,,,,34,41,41,41,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021501?language=en,data/raw/2026/fifa/timelines/m048_400021501.json
2026-048-1552710907,2026,provisional_M100,48,400021501,2026-06-24T02:00:00Z,group,43926,Colombia,Congo DR,395550,Jefferson LERMA,Y,90'+4',94,5,in_play,90,97,group,1,1,single_caution,,,,,,,0,3,3,3,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021501?language=en,data/raw/2026/fifa/timelines/m048_400021501.json
2026-049-564534543,2026,provisional_M100,49,400021455,2026-06-24T22:00:00Z,group,43924,Brazil,Scotland,335656,DANILO,Y,62',62,5,in_play,90,97,group,0,0,single_caution,,,,,,,28,35,35,35,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021455?language=en,data/raw/2026/fifa/timelines/m049_400021455.json
2026-049-1788266756,2026,provisional_M100,49,400021455,2026-06-24T22:00:00Z,group,43924,Brazil,Scotland,394456,FABINHO,Y,82',82,5,in_play,90,97,group,0,0,single_caution,,,,,,,8,15,15,15,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021455?language=en,data/raw/2026/fifa/timelines/m049_400021455.json
2026-049-60726580,2026,provisional_M100,49,400021455,2026-06-24T22:00:00Z,group,43967,Scotland,Brazil,430097,Ryan CHRISTIE,Y,89',89,5,in_play,90,97,group,0,0,single_caution,,,,,,,1,8,8,8,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021455?language=en,data/raw/2026/fifa/timelines/m049_400021455.json
