card_id,edition,match_number,match_id,date_utc,stage,team_id,team,opponent,recipient_type,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,t_end_source,source_url,source_archive
2026-052-1276998773,2026,52,400021448,2026-06-24T19:00:00Z,group,44037,Bosnia and Herzegovina,Qatar,player,522846,Ermin MAHMIC,Y,82',82,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021448?language=en,data/raw/2026/fifa/timelines/m052_400021448.json
2026-053-241340838,2026,53,400021444,2026-06-25T01:00:00Z,group,43911,Mexico,Czechia,player,400634,Edson ALVAREZ,Y,63',63,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021444?language=en,data/raw/2026/fifa/timelines/m053_400021444.json
2026-054-812845487,2026,54,400021445,2026-06-25T01:00:00Z,group,43883,South Africa,Korea Republic,player,395050,Aubrey MODIBA,Y,72',72,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021445?language=en,data/raw/2026/fifa/timelines/m054_400021445.json
2026-054-1176750482,2026,54,400021445,2026-06-25T01:00:00Z,group,43822,Korea Republic,South Africa,player,430387,CHO Guesung,Y,78',78,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021445?language=en,data/raw/2026/fifa/timelines/m054_400021445.json
2026-055-751742006,2026,55,400021468,2026-06-25T20:00:00Z,group,43854,Côte d'Ivoire,Curaçao,player,402261,Nicolas PEPE,Y,34',34,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026-055-188552307,2026,55,400021468,2026-06-25T20:00:00Z,group,1895293,Curaçao,Côte d'Ivoire,player,466317,Juninho BACUNA,Y,75',75,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026-055-669123713,2026,55,400021468,2026-06-25T20:00:00Z,group,1895293,Curaçao,Côte d'Ivoire,player,466372,Gervane KASTANEER,Y,83',83,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026-056-1192326181,2026,56,400021466,2026-06-25T20:00:00Z,group,43927,Ecuador,Germany,player,424031,Piero HINCAPIE,Y,43',43,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-056-1230953535,2026,56,400021466,2026-06-25T20:00:00Z,group,43948,Germany,Ecuador,player,484849,Aleksandar PAVLOVIC,Y,44',44,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-056-751438918,2026,56,400021466,2026-06-25T20:00:00Z,group,43927,Ecuador,Germany,player,389784,Alan FRANCO,Y,50',50,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-056-985500813,2026,56,400021466,2026-06-25T20:00:00Z,group,43927,Ecuador,Germany,player,419020,Gonzalo PLATA,Y,89',89,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-057-824606873,2026,57,400021471,2026-06-25T23:00:00Z,group,43970,Sweden,Japan,player,483312,Isak HIEN,Y,32',32,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026-057-142479655,2026,57,400021471,2026-06-25T23:00:00Z,group,43819,Japan,Sweden,player,390541,Shogo TANIGUCHI,Y,77',77,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026-057-615767348,2026,57,400021471,2026-06-25T23:00:00Z,group,43970,Sweden,Japan,player,483327,Viktor GYOKERES,Y,84',84,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026-059-2060790063,2026,59,400021459,2026-06-26T02:00:00Z,group,43921,USA,Türkiye,player,499912,Sebastian BERHALTER,Y,19',19,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021459?language=en,data/raw/2026/fifa/timelines/m059_400021459.json
2026-060-879562058,2026,60,400021461,2026-06-26T02:00:00Z,group,43976,Australia,Paraguay,player,355775,Jackson IRVINE,Y,46',46,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021461?language=en,data/raw/2026/fifa/timelines/m060_400021461.json
2026-060-613007745,2026,60,400021461,2026-06-26T02:00:00Z,group,43928,Paraguay,Australia,player,463128,Diego GOMEZ,Y,77',77,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021461?language=en,data/raw/2026/fifa/timelines/m060_400021461.json
2026-061-1987563557,2026,61,400021489,2026-06-26T19:00:00Z,group,43961,Norway,France,player,483442,Patrick BERG,Y,10',10,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021489?language=en,data/raw/2026/fifa/timelines/m061_400021489.json
2026-061-885457023,2026,61,400021489,2026-06-26T19:00:00Z,group,43946,France,Norway,player,405893,Aurelien TCHOUAMENI,Y,74',74,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021489?language=en,data/raw/2026/fifa/timelines/m061_400021489.json
2026-062-228100121,2026,62,400021493,2026-06-26T19:00:00Z,group,43818,Iraq,Senegal,player,396158,REBIN SULAKA,R,13',13,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-416350250,2026,62,400021493,2026-06-26T19:00:00Z,group,43879,Senegal,Iraq,player,370171,Abdoulaye SECK,Y,18',18,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-1214663806,2026,62,400021493,2026-06-26T19:00:00Z,group,43818,Iraq,Senegal,player,433074,AMIR ALAMMARI,Y,75',75,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-1571268746,2026,62,400021493,2026-06-26T19:00:00Z,group,43879,Senegal,Iraq,player,431788,Pape GUEYE,Y,81',81,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-2122560657,2026,62,400021493,2026-06-26T19:00:00Z,group,43818,Iraq,Senegal,player,479072,MERCHAS DOSKI,Y,90',90,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-063-1495639324,2026,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,player,390534,Hossein KANANI,Y,18',18,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-1550814494,2026,63,400021479,2026-06-27T03:00:00Z,group,43855,Egypt,IR Iran,player,483183,MAHMOUD SABER,Y,19',19,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-748980550,2026,63,400021479,2026-06-27T03:00:00Z,group,43855,Egypt,IR Iran,player,369267,YASSER IBRAHIM,Y,41',41,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-845581687,2026,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,player,489603,Ali NEMATI,Y,43',43,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-227391894,2026,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,player,371736,Saeid EZATOLAHI,Y,79',79,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-1004363147,2026,63,400021479,2026-06-27T03:00:00Z,group,43855,Egypt,IR Iran,player,433469,MOHANAD LASHIN,Y,90'+2',92,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-1149016499,2026,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,player,346743,Shoja KHALILZADEH,Y,90'+4',94,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-064-218006913,2026,64,400021481,2026-06-27T03:00:00Z,group,43978,New Zealand,Belgium,player,423595,Marko STAMENIC,Y,46',46,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021481?language=en,data/raw/2026/fifa/timelines/m064_400021481.json
2026-064-808710481,2026,64,400021481,2026-06-27T03:00:00Z,group,43978,New Zealand,Belgium,player,405454,Elijah JUST,Y,56',56,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021481?language=en,data/raw/2026/fifa/timelines/m064_400021481.json
2026-065-332802225,2026,65,400021485,2026-06-27T00:00:00Z,group,43835,Saudi Arabia,Cabo Verde,player,419281,SAUD ABDULHAMID,Y,4',4,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-065-603316393,2026,65,400021485,2026-06-27T00:00:00Z,group,43850,Cabo Verde,Saudi Arabia,player,482783,WAGNER PINA,Y,8',8,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-065-1279349963,2026,65,400021485,2026-06-27T00:00:00Z,group,43835,Saudi Arabia,Cabo Verde,player,403319,NASSER ALDAWSARI,Y,67',67,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-065-740829472,2026,65,400021485,2026-06-27T00:00:00Z,group,43835,Saudi Arabia,Cabo Verde,player,419291,FERAS ALBRIKAN,Y,90'+3',93,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-066-37892316,2026,66,400021484,2026-06-27T00:00:00Z,group,43969,Spain,Uruguay,player,447860,Alex BAENA,Y,46',46,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-486322398,2026,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,player,419134,Juan Manuel SANABRIA,Y,54',54,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-762584290,2026,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,player,368660,Guillermo VARELA,Y,58',58,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-741022969,2026,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,player,402898,Nicolas DE LA CRUZ,Y,90'+3',93,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-850320676,2026,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,player,402876,Agustin CANOBBIO,R,90'+4',94,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-067-252756031,2026,67,400021508,2026-06-27T21:00:00Z,group,43914,Panama,England,player,411174,Jose FAJARDO,Y,53',53,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026-067-713658440,2026,67,400021508,2026-06-27T21:00:00Z,group,43942,England,Panama,player,463809,Jarell QUANSAH,Y,60',60,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026-067-2087132283,2026,67,400021508,2026-06-27T21:00:00Z,group,43914,Panama,England,player,441240,Andres ANDRADE,Y,83',83,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026-068-1249444955,2026,68,400021509,2026-06-27T21:00:00Z,group,43938,Croatia,Ghana,player,359381,Ivan PERISIC,Y,68',68,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021509?language=en,data/raw/2026/fifa/timelines/m068_400021509.json
2026-068-743584912,2026,68,400021509,2026-06-27T21:00:00Z,group,43860,Ghana,Croatia,player,511022,Kojo Peprah OPPONG,Y,90'+4',94,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021509?language=en,data/raw/2026/fifa/timelines/m068_400021509.json
2026-069-1620362532,2026,69,400021497,2026-06-28T02:00:00Z,group,43934,Austria,Algeria,player,299200,Marko ARNAUTOVIC,Y,11',11,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021497?language=en,data/raw/2026/fifa/timelines/m069_400021497.json
2026-070-2000327977,2026,70,400021495,2026-06-28T02:00:00Z,group,43820,Jordan,Argentina,player,479389,MOHANNAD ABUTAHA,Y,17',17,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026-070-1901285749,2026,70,400021495,2026-06-28T02:00:00Z,group,43820,Jordan,Argentina,player,431225,YAZAN ALARAB,Y,64',64,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026-070-1620584884,2026,70,400021495,2026-06-28T02:00:00Z,group,43820,Jordan,Argentina,player,431208,MOHAMMAD ABUZRAIQ,Y,90'+4',94,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026-071-508474611,2026,71,400021505,2026-06-27T23:30:00Z,group,43926,Colombia,Portugal,player,463902,Gustavo PUERTA,Y,86',86,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021505?language=en,data/raw/2026/fifa/timelines/m071_400021505.json
2026-072-2049463469,2026,72,400021500,2026-06-27T23:30:00Z,group,20014,Congo DR,Uzbekistan,player,486147,Noah SADIKI,Y,21',21,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-864110785,2026,72,400021500,2026-06-27T23:30:00Z,group,44005,Uzbekistan,Congo DR,player,464924,Abdukodir KHUSANOV,Y,43',43,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-372081880,2026,72,400021500,2026-06-27T23:30:00Z,group,44005,Uzbekistan,Congo DR,player,479075,Sherzod NASRULLAEV,Y,47',47,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-1259201737,2026,72,400021500,2026-06-27T23:30:00Z,group,20014,Congo DR,Uzbekistan,player,424119,Nathanael MBUKU,Y,45'+4',49,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-1235532008,2026,72,400021500,2026-06-27T23:30:00Z,group,20014,Congo DR,Uzbekistan,player,433076,Samuel MOUTOUSSAMY,Y,62',62,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-073-1592189990,2026,73,400021518,2026-06-28T19:00:00Z,round_of_32,43899,Canada,South Africa,player,423941,Nathan SALIBA,Y,54',54,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021518?language=en,data/raw/2026/fifa/timelines/m073_400021518.json
2026-073-232970286,2026,73,400021518,2026-06-28T19:00:00Z,round_of_32,43899,Canada,South Africa,player,485064,Niko SIGUR,Y,67',67,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021518?language=en,data/raw/2026/fifa/timelines/m073_400021518.json
2026-074-1493121130,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43928,Paraguay,Germany,player,385306,Andres CUBAS,Y,65',65,5,in_play,90,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-314366081,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43928,Paraguay,Germany,official,,Gustavo ALFARO,Y,105',105,7,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-784851099,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43948,Germany,Paraguay,official,,Julian NAGELSMANN,Y,105'+1',106,7,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-783974571,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43948,Germany,Paraguay,player,411367,Kai HAVERTZ,Y,106',106,9,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-1356497042,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43948,Germany,Paraguay,player,429642,Jamal MUSIALA,Y,115',115,9,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-1423624367,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43948,Germany,Paraguay,official,,Mads BUTTGEREIT,Y,116',116,9,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-1439949987,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43928,Paraguay,Germany,official,,Alejandro MANOGRASSO,Y,117',117,9,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-074-1476598932,2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,43928,Paraguay,Germany,player,424422,Matias GALARZA,Y,117',117,9,in_play,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026-075-1448063215,2026,75,400021522,2026-06-30T01:00:00Z,round_of_32,43872,Morocco,Netherlands,player,403083,Issa DIOP,Y,47',47,5,in_play,90,122,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021522?language=en,data/raw/2026/fifa/timelines/m075_400021522.json
2026-076-1108929538,2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,43819,Japan,Brazil,player,479294,Kaishu SANO,Y,12',12,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021516?language=en,data/raw/2026/fifa/timelines/m076_400021516.json
2026-076-1272018952,2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,43924,Brazil,Japan,player,308386,CASEMIRO,Y,14',14,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021516?language=en,data/raw/2026/fifa/timelines/m076_400021516.json
2026-076-1002391561,2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,43819,Japan,Brazil,player,448557,Daichi KAMADA,Y,45',45,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021516?language=en,data/raw/2026/fifa/timelines/m076_400021516.json
2026-076-372285486,2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,43924,Brazil,Japan,player,335656,DANILO,Y,48',48,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021516?language=en,data/raw/2026/fifa/timelines/m076_400021516.json
2026-076-418913314,2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,43819,Japan,Brazil,player,498455,Junnosuke SUZUKI,Y,84',84,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021516?language=en,data/raw/2026/fifa/timelines/m076_400021516.json
2026-078-1073440795,2026,78,400021514,2026-06-30T17:00:00Z,round_of_32,43961,Norway,Côte d'Ivoire,player,483448,Antonio NUSA,Y,45'+1',46,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021514?language=en,data/raw/2026/fifa/timelines/m078_400021514.json
2026-079-1658327204,2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,43927,Ecuador,Mexico,player,389784,Alan FRANCO,Y,45'+1',46,3,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021520?language=en,data/raw/2026/fifa/timelines/m079_400021520.json
2026-079-1549936847,2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,43927,Ecuador,Mexico,player,463495,Kendry PAEZ,Y,90'+3',93,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021520?language=en,data/raw/2026/fifa/timelines/m079_400021520.json
2026-079-1691284688,2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,43927,Ecuador,Mexico,player,424031,Piero HINCAPIE,R,90'+5',95,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021520?language=en,data/raw/2026/fifa/timelines/m079_400021520.json
2026-079-1895055576,2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,43927,Ecuador,Mexico,player,428885,Moises CAICEDO,Y,90'+9',99,5,in_play,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021520?language=en,data/raw/2026/fifa/timelines/m079_400021520.json
2026-080-30650383,2026,80,400021512,2026-07-01T16:00:00Z,round_of_32,43942,England,Congo DR,player,448202,Jude BELLINGHAM,Y,19',19,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021512?language=en,data/raw/2026/fifa/timelines/m080_400021512.json
2026-080-531686412,2026,80,400021512,2026-07-01T16:00:00Z,round_of_32,20014,Congo DR,England,player,486147,Noah SADIKI,Y,27',27,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021512?language=en,data/raw/2026/fifa/timelines/m080_400021512.json
2026-081-1246412996,2026,81,400021524,2026-07-02T00:00:00Z,round_of_32,43921,USA,Bosnia and Herzegovina,player,466624,Folarin BALOGUN,R,64',64,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021524?language=en,data/raw/2026/fifa/timelines/m081_400021524.json
2026-081-34134198,2026,81,400021524,2026-07-02T00:00:00Z,round_of_32,44037,Bosnia and Herzegovina,USA,official,,Sergej BARBAREZ,Y,80',80,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021524?language=en,data/raw/2026/fifa/timelines/m081_400021524.json
2026-081-81391783,2026,81,400021524,2026-07-02T00:00:00Z,round_of_32,44037,Bosnia and Herzegovina,USA,player,489521,Stjepan RADELJIC,Y,80',80,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021524?language=en,data/raw/2026/fifa/timelines/m081_400021524.json
2026-082-1683214440,2026,82,400021525,2026-07-01T20:00:00Z,round_of_32,43935,Belgium,Senegal,player,448360,Brandon MECHELE,Y,64',64,5,in_play,90,132,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021525?language=en,data/raw/2026/fifa/timelines/m082_400021525.json
2026-082-1909612648,2026,82,400021525,2026-07-01T20:00:00Z,round_of_32,43879,Senegal,Belgium,player,464842,Lamine CAMARA,Y,67',67,5,in_play,90,132,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021525?language=en,data/raw/2026/fifa/timelines/m082_400021525.json
2026-082-1195071606,2026,82,400021525,2026-07-01T20:00:00Z,round_of_32,43935,Belgium,Senegal,official,,Rudi GARCIA,Y,90',90,5,in_play,90,132,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021525?language=en,data/raw/2026/fifa/timelines/m082_400021525.json
2026-083-2055665736,2026,83,400021526,2026-07-02T23:00:00Z,round_of_32,43963,Portugal,Croatia,player,384752,RUBEN DIAS,Y,17',17,3,in_play,90,109,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021526?language=en,data/raw/2026/fifa/timelines/m083_400021526.json
2026-083-1183454321,2026,83,400021526,2026-07-02T23:00:00Z,round_of_32,43938,Croatia,Portugal,player,241559,Luka MODRIC,Y,59',59,5,in_play,90,109,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021526?language=en,data/raw/2026/fifa/timelines/m083_400021526.json
2026-083-1401101435,2026,83,400021526,2026-07-02T23:00:00Z,round_of_32,43938,Croatia,Portugal,player,359381,Ivan PERISIC,Y,90'+8',98,5,in_play,90,109,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021526?language=en,data/raw/2026/fifa/timelines/m083_400021526.json
